"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050870","GO:0050870","positive regulation of T cell activation","75/2016","267/18860",0.280898876404494,2.62785357588728,9.26783325984698,1.68270461769477e-15,4.14506237492145e-13,2.91447391898099e-13,"CD4/CD6/IGF1/CD74/RUNX3/FOXP3/TFRC/ACTB/PTPRC/SIRPG/IL12RB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/TGFB1/SHB/ZBTB16/CD5/PTPN6/CD83/IL12B/CD86/ZAP70/TNFSF4/GPAM/CD80/SASH3/NCKAP1L/PCK1/IL1B/CCR7/HAVCR2/TESPA1/CCL21/IL21/LEF1/GPR65/IL2RG/IL18/ADAM8/CYRIB/THY1/ICOS/NOD2/IGF2/CCDC88B/IL7R/LGALS9/RASGRP1/LEP/HLA-DQB1/LCK/LILRB4/HLA-DRB1/HLA-DQA1/SPN/DPP4/CARD11/PNP/CD3E/HLA-DOA/HLA-DRA/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/PIK3R6/CLECL1",75
"GO:0042098","GO:0042098","T cell proliferation","67/2016","224/18860",0.299107142857143,2.79819479875283,9.36626353483874,1.83009156092366e-15,4.32780052327227e-13,3.0429606627737e-13,"CD4/CD6/IGF1/SLC11A1/SH2D2A/TNFRSF9/FOXP3/TFRC/PTPRC/BAX/IL12RB1/ELF4/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/TGFB1/PIK3CG/PTPN6/IL12B/CD86/ZAP70/TNFSF4/GPAM/TNFSF18/CD80/SASH3/NCKAP1L/IRF1/IL1B/RAC2/IDO1/DOCK2/HAVCR2/IL21/ERBB2/CDKN2A/IL18/LAPTM5/CTLA4/SLC4A2/IGF2/CCDC88B/LGALS9/LGALS9C/CTPS1/PRNP/RASGRP1/LEP/LILRB4/TNFRSF4/HLA-DRB1/SPN/CARD11/PNP/CD3E/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",67
"GO:1903706","GO:1903706","regulation of hemopoiesis","104/2016","443/18860",0.234762979683973,2.1962449389086,8.8144356228351,4.75692751113096e-15,1.08165213253101e-12,7.60530637305918e-13,"SCIN/CD4/LTF/CD74/RUNX3/HMGB3/FOXP3/CASP8/SPI1/CLDN18/TBX21/ACTB/HOXA9/PTPRC/TESC/LAG3/TREM2/IL12RB1/SMAD7/TSC22D1/IL4I1/LILRB1/TGFB1/JAK3/PTN/HOXA5/SHB/ZBTB16/CALCA/CD69/PTPN6/CD83/LOX/IL12B/CD86/ZAP70/STAT1/CD2/TNFSF4/GPR68/TNFSF18/CD80/SASH3/HOXA7/INHBA/NCKAP1L/TNFAIP6/PCK1/IRF1/MEIS2/CD101/DTX1/TESPA1/IL21/LEF1/GPR65/ERBB2/PRDM16/MEIS1/FANCD2/TM4SF19/IL2RG/CDKN2A/IL18/ADAM8/TMEM178A/CAMK4/MMP14/SLAMF8/FCRL3/IKZF3/TAL1/CTLA4/SLC4A2/DCSTAMP/YPEL4/IL7R/INPP5D/LGALS9/FAXDC2/JUNB/RASGRP1/GPR171/MTURN/LCK/IRF7/EVI2B/LILRB4/ISG15/FANCA/HLA-DRB1/CARD11/NRARP/PNP/HLA-DOA/HLA-DRA/TNF/HLA-B/NFAM1/H4C14/H4C9/PIK3R6/CCL3/H4C1",104
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","87/2016","343/18860",0.253644314868805,2.37288282660003,8.87722437506569,7.50410950069137e-15,1.6431220506699e-12,1.15531104944367e-12,"CD4/LTF/CD74/RUNX3/HMGB3/FOXP3/CASP8/SPI1/CLDN18/TBX21/ACTB/PTPRC/TESC/LAG3/TREM2/IL12RB1/SMAD7/IL4I1/LILRB1/TGFB1/JAK3/SHB/ZBTB16/CALCA/CD69/PTPN6/CD83/IL12B/CD86/ZAP70/CD2/TNFSF4/GPR68/TNFSF18/CD80/SASH3/HOXA7/INHBA/NCKAP1L/TNFAIP6/PCK1/IRF1/CD101/DTX1/TESPA1/IL21/LEF1/GPR65/ERBB2/PRDM16/FANCD2/TM4SF19/IL2RG/CDKN2A/IL18/ADAM8/TMEM178A/CAMK4/MMP14/SLAMF8/FCRL3/IKZF3/TAL1/CTLA4/SLC4A2/DCSTAMP/IL7R/INPP5D/LGALS9/JUNB/RASGRP1/LCK/IRF7/EVI2B/LILRB4/FANCA/HLA-DRB1/CARD11/NRARP/PNP/HLA-DOA/HLA-DRA/TNF/HLA-B/NFAM1/PIK3R6/CCL3",87
"GO:0140014","GO:0140014","mitotic nuclear division","76/2016","281/18860",0.270462633451957,2.5302208665198,8.94083520556517,1.01407858410393e-14,2.14115449615088e-12,1.50548734158888e-12,"ANLN/IGF1/TRIP13/SPAG5/CDC14A/NDC80/AURKA/TPX2/BIRC5/KIF4A/MYBL2/CENPI/TGFB1/UBE2S/NCAPG/TTK/SMC4/CDC20/NEK2/CENPF/KIF14/NCAPH/ZWINT/CENPK/EDN3/IL1B/DLGAP5/PKMYT1/CDKN1C/CEP85/TUBG1/CCNB1/CDCA8/ESPL1/USP44/NUSAP1/KIF23/KNL1/KIF11/CENPE/EGF/KIF2C/NUF2/NCAPG2/MKI67/CHEK1/SPC25/SKA1/FBXO43/BUB1B/CDC25C/RACGAP1/SPC24/NFIA/KIF15/MAD2L1/SKA3/PLK1/IGF2/CCDC8/BUB1/CDK1/UBE2C/SPHK1/HASPIN/GEN1/AURKB/RCC1/KNTC1/CDCA2/KIF18B/PRC1/NUP62/TNF/KIFC1/UHRF1",76
"GO:0002697","GO:0002697","regulation of immune effector process","99/2016","421/18860",0.235154394299287,2.19990668476417,8.61393948377311,1.9579680698872e-14,3.99155421695626e-12,2.80653934954068e-12,"CD74/GRN/FOXP3/CD84/SPI1/TFRC/TBX21/PTPRC/LAG3/ICAM1/TREM2/IL12RB1/SMAD7/SLC7A5/PYCARD/CD37/IL4I1/LILRB1/TGFB1/JAK3/SHB/HPX/CD69/PTPN6/ULBP1/IL12B/CD86/TNFSF4/TGFB3/TNFSF18/CD80/SASH3/NCKAP1L/C4BPA/PCK1/CXCL6/IL1B/MASP1/RAC2/IRF5/BST2/ULBP2/EPHB2/RSAD2/HAVCR2/IL33/RBP4/SEMA7A/IL21/GPR65/IL2RG/FCGR1A/CD226/IL18/CD96/CYRIB/KIT/CD1E/SLAMF8/FCER1G/ITGB2/FCRL3/AZGP1/LAPTM5/SLAMF6/DNASE1L3/CGAS/NOD2/KLK5/CD300A/EVPL/IL7R/INPP5D/LGALS9/JUNB/CLEC7A/RASGRP1/CD7/LEP/ATAD5/FUT7/TIGIT/SH2D1A/LILRB4/TNFRSF4/PDCD1/HLA-DRB1/TLR7/SPN/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/LTA/TNF/HLA-B/HLA-DMB/PIK3R6",99
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","105/2016","461/18860",0.227765726681128,2.1307845263919,8.50384210340625,2.93879503846246e-14,5.79138542246335e-12,4.07203565153974e-12,"DBF4/ANLN/BRCA1/TACC3/FHL1/FGF10/TRIP13/CHFR/ACTB/JADE1/CDC14A/NDC80/ABCB1/ORC1/AURKA/BIRC5/CLSPN/CDC6/CDC7/CDKN3/PSME2/E2F1/FBXO31/CCNE1/TGFB1/NOP53/EZH2/UBE2S/FOXM1/PTPN6/E2F3/TTK/CCNG1/RHOU/CDC20/CENPF/KIF14/NEK6/INHBA/ZWINT/STIL/CKS2/DLGAP5/PKMYT1/CDKN1C/CCNA1/CCNB1/CDCA8/ESPL1/USP44/KLF4/IER3/KNL1/CENPE/KCNH5/CYP1A1/TICRR/NUF2/DTL/CCNA2/CDKN2B/CDKN2A/CHEK1/SPC25/SKA1/BUB1B/CCNB2/CDC25C/DONSON/SPC24/CCNF/NFIA/CDC25A/MAD2L1/MELK/SKA3/STOX1/E2F7/WEE1/PLK1/FAM107A/BUB1/CDK1/RRM2/NABP1/UBE2C/CCNE2/ATAD5/HASPIN/ZC3H12D/GEN1/AURKB/RCC2/RCC1/RAD51B/CACNB4/GPR132/IQGAP3/KNTC1/MUC1/DBX2/PLK5/EIF4EBP1/BLM/UBD",105
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","65/2016","227/18860",0.286343612334802,2.67878994475911,8.80338861505667,4.79152855752236e-14,9.13790865550716e-12,6.42504117950961e-12,"CD74/RUNX3/HMGB3/FOXP3/SPI1/TBX21/ACTB/PTPRC/LAG3/IL12RB1/SMAD7/IL4I1/TGFB1/JAK3/SHB/ZBTB16/CD69/PTPN6/CD83/IL12B/CD86/ZAP70/CD2/TNFSF4/TNFSF18/CD80/SASH3/INHBA/NCKAP1L/PCK1/IRF1/DTX1/TESPA1/IL21/LEF1/GPR65/ERBB2/FANCD2/IL2RG/CDKN2A/IL18/ADAM8/CAMK4/MMP14/SLAMF8/FCRL3/IKZF3/CTLA4/SLC4A2/IL7R/INPP5D/LGALS9/JUNB/RASGRP1/LCK/LILRB4/FANCA/HLA-DRB1/CARD11/NRARP/PNP/HLA-DOA/HLA-DRA/NFAM1/PIK3R6",65
"GO:0042129","GO:0042129","regulation of T cell proliferation","58/2016","192/18860",0.302083333333333,2.82603753306878,8.79819120485131,8.83999192353226e-14,1.63318850787258e-11,1.14832658243516e-11,"CD4/CD6/IGF1/TNFRSF9/FOXP3/TFRC/PTPRC/IL12RB1/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/TGFB1/PTPN6/IL12B/CD86/ZAP70/TNFSF4/GPAM/TNFSF18/CD80/SASH3/NCKAP1L/IRF1/IL1B/RAC2/IDO1/HAVCR2/IL21/ERBB2/CDKN2A/IL18/LAPTM5/CTLA4/SLC4A2/IGF2/CCDC88B/LGALS9/LGALS9C/PRNP/LEP/LILRB4/HLA-DRB1/SPN/CARD11/PNP/CD3E/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",58
"GO:0002443","GO:0002443","leukocyte mediated immunity","108/2016","488/18860",0.221311475409836,2.07040398126464,8.28822221006083,9.41189062261002e-14,1.68615446548092e-11,1.18556797667263e-11,"CD74/FOXP3/CD84/SPI1/BCL3/TFRC/TBX21/PTPRC/LAT2/LAG3/ICAM1/TREM2/IL12RB1/IL2RB/GZMB/CHGA/SLA2/SMAD7/TLR8/CORO1A/GFUS/IL4I1/LILRB1/TGFB1/JAK3/PIK3CG/PTGDS/HPX/TCIRG1/PTPN6/ULBP1/IL12B/RNF19B/CD2/TNFSF4/CD80/SASH3/NCKAP1L/C4BPA/IL9R/TREM1/CXCL6/IL1B/RAC2/BST2/ULBP2/RSAD2/HAVCR2/MYO1G/IL21/FCGR2A/FCGR1A/CD226/IL18/CD96/CYRIB/CD8A/KIT/CD1E/FCER1G/ITGB2/AZGP1/SLAMF6/FCMR/DNASE1L3/SLC18A2/NOD2/CD300A/IL7R/INPP5D/LGALS9/CLEC7A/RASGRP1/CD7/EXO1/LEP/ATAD5/FUT7/TIGIT/MRGPRX2/SH2D1A/IRF7/LILRB4/PDCD1/HLA-DRB1/SPN/FCGR3A/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/IGHA2/IGHA1/IGHG1/IGHG3/IGHV1-3/IGHV1-24/IGHV4-34/LAT/LTA/TNF/HLA-B/IGHV3-30/PIK3R6/CCL3/IGHV3-64D/FCGR1BP",108
"GO:0051783","GO:0051783","regulation of nuclear division","49/2016","147/18860",0.333333333333333,3.11838624338624,8.92018956663541,1.16945864365487e-13,2.03348220626105e-11,1.42978086185544e-11,"IGF1/TRIP13/NDC80/AURKA/BIRC5/RAD51AP1/TTK/CDC20/NEK2/CENPF/MSX2/ZWINT/EDN3/IL1B/DLGAP5/PKMYT1/CCNB1/CDCA8/ESPL1/USP44/NUSAP1/KNL1/EGF/NUF2/MKI67/CHEK1/SPC25/SKA1/FBXO43/BUB1B/CDC25C/NPR2/SPC24/MAD2L1/SKA3/PLK1/IGF2/CCDC8/BUB1/UBE2C/SPHK1/HASPIN/GEN1/AURKB/RCC1/KNTC1/CDCA2/NUP62/TNF",49
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","54/2016","173/18860",0.312138728323699,2.9201073492981,8.7772960396698,1.43085756381905e-13,2.41692283351378e-11,1.69938541940494e-11,"CD38/CD4/CD6/IGF1/CD74/FOXP3/FGF10/TFRC/PTPRC/IL12RB1/TNFSF13B/CORO1A/PYCARD/CD276/RASAL3/IL12B/CD86/ZAP70/TNFSF4/GPAM/CD80/SASH3/NCKAP1L/IL1B/RAC2/BST2/EPHB2/HAVCR2/IL21/IL18/KIT/FCRL3/IGF2/CCDC88B/LGALS9/GPR183/LEP/ATAD5/IRS2/TNFRSF4/SPN/NMB/CSF2RA/CARD11/PNP/CD3E/FCGR3A/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",54
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","104/2016","468/18860",0.222222222222222,2.0789241622575,8.17676176137021,2.07702169284254e-13,3.41093118002363e-11,2.39829200732023e-11,"DBF4/ANLN/BRCA1/FHL1/RAD51/FGF10/TRIP13/CHFR/ACTB/JADE1/CDC14A/NDC80/ORC1/AURKA/BIRC5/WDR76/CLSPN/CDC45/CDC6/CDC7/PSME2/E2F1/FAM83D/FBXO31/CCNE1/TGFB1/NOP53/EZH2/TIMELESS/PTPN6/TTK/FBXO6/CDC20/CENPF/KIF14/NEK6/INHBA/ZWINT/STIL/DLGAP5/PKMYT1/CDKN1C/CCNB1/CDCA8/ESPL1/USP44/BRIP1/KLF4/IER3/KNL1/CENPE/BRCA2/KCNH5/CYP1A1/TICRR/NUF2/DTL/INTS7/FANCD2/CDKN2B/CDKN2A/CHEK1/RAD9B/SPC25/SKA1/EME1/BUB1B/CDC25C/DONSON/SPC24/NEK10/CDC25A/MAD2L1/CDK5/SKA3/STOX1/E2F7/APBB1/WEE1/PLK1/FAM107A/MN1/BUB1/CDK1/SETMAR/RRM2/NABP1/UBE2C/CCNE2/ATAD5/HASPIN/ZC3H12D/GEN1/AURKB/RCC2/RAD51B/CACNB4/GPR132/KNTC1/MUC1/PLK5/H2AX/BLM/UBD",104
"GO:0002819","GO:0002819","regulation of adaptive immune response","63/2016","224/18860",0.28125,2.63113839285714,8.49611624941268,2.8754377960247e-13,4.59448331083731e-11,3.2304705139407e-11,"CD4/SLC11A1/FOXP3/TFRC/TBX21/PTPRC/TREM2/IL12RB1/SMAD7/TNFSF13B/PYCARD/IL4I1/LILRB1/TGFB1/JAK3/HPX/CD69/PTPN6/ULBP1/IL12B/TNFSF4/TNFAIP3/TNFSF18/ADCY7/CD80/SASH3/NCKAP1L/C4BPA/IRF1/IL1B/ULBP2/EPHB2/RSAD2/HAVCR2/IL33/FCGR1A/CD226/IL18/CYRIB/SAMSN1/CD1E/FCER1G/AZGP1/IL7R/LGALS9/JUNB/CLEC7A/CD7/ATAD5/FUT7/IRF7/LILRB4/PDCD1/HLA-DRB1/SPN/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/LTA/TNF/HLA-B",63
"GO:0001906","GO:0001906","cell killing","73/2016","281/18860",0.259786476868327,2.43034372705191,8.35726909146783,3.11119735285089e-13,4.8403680921196e-11,3.40335688266154e-11,"LTF/SPI1/CXCL2/PTPRC/LAG3/ICAM1/LYZ/IL12RB1/APOL1/GZMB/CHGA/CORO1A/CCL22/GFUS/LILRB1/TGFB1/CXCL12/GAPDH/PTPN6/ULBP1/GZMK/IL12B/GNLY/RNF19B/CD2/GBP1/NCKAP1L/H2BC11/TREM1/CXCL6/MASP1/ULBP2/NTS/HAVCR2/CCL21/IL21/CXCL9/FCGR2A/GZMA/FCGR1A/CD226/IL18/CCL28/CYRIB/GBP5/CD1E/AZGP1/SLAMF6/DNASE1L3/IL7R/INPP5D/LGALS9/CXCL10/CXCL11/CXCL8/MUC7/CCL11/RASGRP1/LEP/TIGIT/SH2D1A/HLA-DRB1/FCGR3A/TAP2/HLA-DRA/MICB/HLA-C/HLA-F/HLA-A/IGHG1/HLA-B/PIK3R6/FCGR1BP",73
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","70/2016","264/18860",0.265151515151515,2.48053451178451,8.38093954343777,3.28847940827861e-13,4.98499750301107e-11,3.50504863246754e-11,"FOXP3/CD84/SPI1/TFRC/TBX21/PTPRC/LAG3/ICAM1/TREM2/IL12RB1/SMAD7/IL4I1/LILRB1/TGFB1/JAK3/HPX/PTPN6/ULBP1/IL12B/TNFSF4/CD80/SASH3/NCKAP1L/C4BPA/CXCL6/IL1B/RAC2/BST2/ULBP2/RSAD2/HAVCR2/IL21/FCGR1A/CD226/IL18/CD96/CYRIB/KIT/CD1E/FCER1G/ITGB2/AZGP1/SLAMF6/DNASE1L3/NOD2/CD300A/IL7R/INPP5D/LGALS9/CLEC7A/RASGRP1/CD7/LEP/ATAD5/FUT7/TIGIT/SH2D1A/LILRB4/PDCD1/HLA-DRB1/SPN/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/LTA/TNF/HLA-B/PIK3R6",70
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","93/2016","402/18860",0.23134328358209,2.16425313906657,8.1630057241315,3.41488764843008e-13,5.04720394437966e-11,3.54878719043431e-11,"TMEM98/CD4/SLC11A1/CD74/FOXP3/BCL3/TFRC/TBX21/PTPRC/ICAM1/TREM2/IL12RB1/IL2RB/SLA2/SMAD7/TLR8/TNFSF13B/GFUS/IL4I1/LILRB1/TGFB1/JAK3/HPX/TCIRG1/CD69/PTPN6/ULBP1/IL12B/TNFSF4/TNFAIP3/TNFSF18/CD80/SASH3/LY9/NCKAP1L/C4BPA/IL9R/IL1B/ULBP2/EPHB2/RSAD2/HAVCR2/MYO1G/IL33/IL18BP/LEF1/FCGR2A/FCGR1A/CD226/IL18/CYRIB/CD8A/CD1E/FCER1G/AZGP1/SLAMF6/FCMR/IL7R/INPP5D/LGALS9/JUNB/CLEC7A/KLHL6/CD7/EXO1/ATAD5/FUT7/SOCS3/IRF7/LILRB4/PDCD1/HLA-DRB1/SPN/ENTPD7/FCGR3A/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/IGHA2/IGHA1/IGHG1/IGHG3/IGHV1-3/IGHV1-24/IGHV4-34/LTA/TNF/HLA-B/IGHV3-30/IGHV3-64D/FCGR1BP",93
"GO:0098813","GO:0098813","nuclear chromosome segregation","80/2016","323/18860",0.247678018575851,2.31706717774829,8.25983631358404,3.60340008831017e-13,5.1959271517292e-11,3.65335736809675e-11,"TACC3/ASPM/TRIP13/CHFR/ACTB/SPAG5/NDC80/AURKA/TPX2/BIRC5/KIF4A/CDC6/MYBL2/FAM83D/CENPI/CCNE1/NCAPG/TTK/SMC4/ACTR3/CDC20/NEK2/CENPF/KIF14/NEK6/NCAPH/MND1/ZWINT/CENPK/DLGAP5/SGO1/TUBG1/TOP2A/CCNB1/CDCA8/ESPL1/USP44/BRIP1/NUSAP1/KIF23/KNL1/KIF11/CENPE/P3H4/KIF2C/NUF2/FANCD2/NCAPG2/SPC25/SKA1/FMN2/BUB1B/CCNB2/RACGAP1/SPC24/KIF15/MAD2L1/PTTG1/WASHC5/SKA3/PLK1/BUB1/CDK1/UBE2C/CCNE2/HASPIN/GEN1/AURKB/RCC2/SEPTIN1/RCC1/KNTC1/KIF18B/SYCP2/PRC1/MSH5/NUP62/KIFC1/MEIKIN/UHRF1",80
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","61/2016","215/18860",0.283720930232558,2.65425433739387,8.43960840352517,4.49352929515041e-13,6.32517742688792e-11,4.44735518459874e-11,"CD38/LCP2/FOXP3/PTPRC/FYB1/LAT2/BAX/BLNK/SLA2/BMX/CSK/CD276/SHB/LPXN/PTPN6/ZAP70/GBP1/NCKAP1L/CCR7/PTPN22/TESPA1/CD53/PTPRJ/CD226/CD8A/THY1/CD3G/FCRL3/LAPTM5/FCMR/TRAT1/MNDA/CTLA4/BTNL9/PRKCB/CD3D/CD300A/INPP5D/PRNP/KLHL6/HLA-DQB1/CACNB4/LCK/SH2D1A/LILRB4/HLA-DRB1/CARD11/CD247/CD3E/ITPRIPL1/HLA-A/TRBC1/TRBC2/IGHA2/IGHA1/IGHG1/IGHG3/LAT/HLA-DPB1/NFAM1/TRAC",61
"GO:0090068","GO:0090068","positive regulation of cell cycle process","72/2016","278/18860",0.258992805755396,2.42291880781089,8.26871965373885,5.32143398054253e-13,7.3163529518529e-11,5.14426996062729e-11,"DBF4/IGF1/FGF10/SPAG5/CDC14A/NDC80/AURKA/BIRC5/CDC6/CDC7/FAM83D/CCNE1/TGFB1/EZH2/NCAPG/RAD51AP1/SMC4/CDC20/KIF14/MSX2/NCAPH/CIT/STIL/EDN3/IL1B/DLGAP5/E2F8/CCNB1/CDCA8/ESPL1/USP44/NUSAP1/KIF23/KNL1/LEF1/EGF/CYP1A1/PLK4/DTL/NCAPG2/DRD2/CHEK1/SKA1/CDC25C/NPR2/CXCR5/RACGAP1/CDC25A/POC1A/MAD2L1/TBX20/SKA3/STOX1/E2F7/WEE1/CENPV/IGF2/FEN1/BUB1/CDK1/RRM2/UBE2C/CCNE2/SPHK1/ATAD5/GEN1/AURKB/RCC2/RAD51B/MRGPRX2/NUP62/TNF",72
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","49/2016","153/18860",0.320261437908497,2.99609658678286,8.57644233828486,6.50259059527755e-13,8.73711718165474e-11,6.14323690448589e-11,"CD38/CD4/CD6/IGF1/CD74/FOXP3/FGF10/TFRC/PTPRC/IL12RB1/TNFSF13B/CORO1A/PYCARD/CD276/RASAL3/IL12B/CD86/ZAP70/TNFSF4/GPAM/CD80/SASH3/NCKAP1L/IL1B/EPHB2/HAVCR2/IL21/IL18/FCRL3/IGF2/CCDC88B/LGALS9/GPR183/LEP/ATAD5/IRS2/TNFRSF4/SPN/CARD11/PNP/CD3E/FCGR3A/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",49
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","85/2016","357/18860",0.238095238095238,2.22741874527589,8.10005118067924,6.83853590970495e-13,8.98431651070571e-11,6.31704755729237e-11,"ANLN/BRCA1/FHL1/FGF10/TRIP13/CHFR/ACTB/JADE1/CDC14A/NDC80/ORC1/AURKA/BIRC5/CLSPN/CDC6/CDC7/PSME2/E2F1/FBXO31/CCNE1/TGFB1/NOP53/EZH2/PTPN6/TTK/CDC20/CENPF/KIF14/NEK6/INHBA/ZWINT/STIL/DLGAP5/PKMYT1/CDKN1C/CCNB1/CDCA8/ESPL1/USP44/KLF4/IER3/KNL1/CENPE/KCNH5/CYP1A1/TICRR/NUF2/DTL/CDKN2B/CDKN2A/CHEK1/SPC25/SKA1/BUB1B/CDC25C/DONSON/SPC24/CDC25A/MAD2L1/SKA3/STOX1/E2F7/WEE1/PLK1/FAM107A/BUB1/CDK1/RRM2/NABP1/UBE2C/CCNE2/ATAD5/HASPIN/ZC3H12D/GEN1/AURKB/RCC2/RAD51B/CACNB4/GPR132/KNTC1/MUC1/PLK5/BLM/UBD",85
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","49/2016","155/18860",0.316129032258064,2.95743727598566,8.46558208310064,1.1236015854309e-12,1.44407229849293e-10,1.01535529996948e-10,"CD38/CD4/CD6/IGF1/CD74/FOXP3/FGF10/TFRC/PTPRC/IL12RB1/TNFSF13B/CORO1A/PYCARD/CD276/RASAL3/IL12B/CD86/ZAP70/TNFSF4/GPAM/CD80/SASH3/NCKAP1L/IL1B/EPHB2/HAVCR2/IL21/IL18/FCRL3/IGF2/CCDC88B/LGALS9/GPR183/LEP/ATAD5/IRS2/TNFRSF4/SPN/CARD11/PNP/CD3E/FCGR3A/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",49
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","79/2016","325/18860",0.243076923076923,2.2740231990232,8.01502164133365,1.43799033091379e-12,1.80880826305581e-10,1.27180824563909e-10,"ITGAL/TMEM98/ST3GAL1/SLC11A1/CD74/GRN/FOXP3/CD84/SPI1/BCL3/TFRC/TBX21/ITM2A/PTPRC/LAT2/ICAM1/TREM2/IL12RB1/CHGA/SMAD7/CORO1A/PYCARD/LILRB1/TGFB1/JAK3/PIK3CG/PTGDS/SHB/CD69/PTPN6/IL12B/CD86/TNFSF4/TNFSF18/CD80/LY9/NCKAP1L/NMI/PCK1/RAC2/DOCK2/HAVCR2/DOCK10/LCP1/IL33/SEMA6D/IL21/LEF1/GPR65/IRF8/IL18/KIT/FCER1G/ITGB2/SLAMF6/EOMES/ICOS/DNASE1L3/SLC18A2/CD300A/LGALS9/GPR183/JUNB/RASGRP1/EXO1/ATAD5/MRGPRX2/SOCS3/HLA-DRB1/SPN/ENTPD7/SUCNR1/FCGR3A/HLA-DRA/HLA-F/LAT/TNF/HLA-DMB/CCL3",79
"GO:1905818","GO:1905818","regulation of chromosome separation","32/2016","76/18860",0.421052631578947,3.9390142021721,8.88170652500318,1.60068856001451e-12,1.97151474308454e-10,1.38621033410029e-10,"TRIP13/CHFR/NDC80/BIRC5/NCAPG/TTK/SMC4/CDC20/CENPF/NCAPH/ZWINT/DLGAP5/CCNB1/CDCA8/ESPL1/USP44/KNL1/NUF2/NCAPG2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/UBE2C/HASPIN/GEN1/AURKB/KNTC1",32
"GO:0051216","GO:0051216","cartilage development","60/2016","216/18860",0.277777777777778,2.59865520282187,8.1751195366728,1.89296487799485e-12,2.28392007320521e-10,1.60586859359864e-10,"SCIN/RUNX3/BARX2/COL11A1/PITX1/EPYC/SMAD7/CCN4/TGFB1/COMP/HOXA3/HOXA5/TGFBR1/OGN/COL1A1/NKX3-2/ZBTB16/MGP/GPLD1/HYAL1/BMP8B/MSX2/TGFBI/RUNX2/MATN3/LOXL2/SOX5/ADAMTS7/SULF1/MMP13/FGF2/COL2A1/COL6A1/OSR1/SFRP2/SERPINH1/BMP3/FGF18/NPR2/CBS/LOC102724560/PTH1R/NFIA/FRZB/POC1A/HAND2/ZNF219/BMP1/COL3A1/THBS3/SIX2/CHST11/LEP/BGN/SNORC/BMP8A/HYAL3/SULF2/SCX/MUSTN1",60
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","39/2016","108/18860",0.361111111111111,3.37825176366843,8.57487673714084,2.13928216132119e-12,2.52948722754618e-10,1.77853163264366e-10,"CD4/CD6/IGF1/FOXP3/TFRC/PTPRC/IL12RB1/TNFSF13B/CORO1A/PYCARD/CD276/RASAL3/IL12B/CD86/ZAP70/TNFSF4/GPAM/CD80/SASH3/NCKAP1L/IL1B/HAVCR2/IL21/IL18/IGF2/CCDC88B/LGALS9/LEP/SPN/CARD11/PNP/CD3E/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24/CLECL1",39
"GO:0031577","GO:0031577","spindle checkpoint signaling","25/2016","49/18860",0.510204081632653,4.77304016844833,9.14882888544512,2.24392505117238e-12,2.60119311814336e-10,1.82894943799375e-10,"TRIP13/CHFR/NDC80/BIRC5/TTK/CDC20/CENPF/ZWINT/CCNB1/CDCA8/USP44/KNL1/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/GEN1/AURKB/KNTC1",25
